sourceID,Name,Latitude,Longitude,Sector
35037172,New York,40.65518013209355,-74.47289110520872,residential-onsite-fuel-usage
3588714,Oman_Rub al Khali_Conventional onshore,22.021109,56.294095,oil-and-gas-production
3588263,Algeria_Oued Mya_Conventional onshore,32.044538,5.392792,oil-and-gas-transport
1566628,Rizhao Steel Holding Group Co Ltd,35.1581728648412,119.348334006507,iron-and-steel
8370643,Srednekanskiy rayon,64.12085825600008,153.76108829455455,net-forest-land
1566957,POSCO Pohang steel plant,36.019788538193,129.39352314438,iron-and-steel
32440512,Zhangjiagang Hongchang Steel Co Ltd,31.9803618473109,120.630567746551,iron-and-steel
3588782,United States_Anadarko_Shale gas,35.166179,-98.077222,oil-and-gas-production
1566515,Shougang Jingtang United Iron & Steel Co Ltd,38.9585527174235,118.500854796019,iron-and-steel
1566917,JFE West Japan Works (Fukuyama) steel plant,34.4652277542007,133.43626320616,iron-and-steel
3588566,Australia_North Carnarvon_LNG,-19.820287,115.05524,oil-and-gas-production
3588280,Australia_North Carnarvon_LNG,-19.820287,115.05524,oil-and-gas-transport
1566499,Baosteel Zhanjiang Iron & Steel Co Ltd,21.0585577896032,110.502211588815,iron-and-steel
25451489,Vindhyachal power station,24.0983,82.6719,electricity-generation
4573559,East Pilbara,-21.617351499999955,124.06153187305512,net-shrubgrass
37810018,Tokyo,35.64023545761761,139.4533900319704,road-transportation
3588261,Algeria_Illizi - Ghadames_Conventional onshore,30.252614,8.009636,oil-and-gas-transport
452326,East Hope Metals Wucaiwan power station,44.6885,89.1138,electricity-generation
25453453,Mundra Thermal Power Project (Adani),22.8235,69.5535,electricity-generation
4621647,Inuvik,67.24219500000012,-127.43905389100652,net-shrubgrass
3588424,Norway_Northern North Sea_Conventional shelf,60.074968,2.42507,oil-and-gas-transport
25452218,Reftinskaya GRES power station,57.1108,61.7059,electricity-generation
25453357,Changshu-2 power station,31.7566,120.9731,electricity-generation
3588515,United States_Gulf Coast_Tight oil,28.979387,-98.502899,oil-and-gas-transport
8372285,Verkhnekolymskiy rayon,65.92210006750008,150.58846559681155,net-forest-land
8301093,Upper Hunter,-31.98125076249994,150.64706036993027,net-forest-land
1566771,ThyssenKrupp Steel Duisburg steel plant,51.4928500807883,6.72618868328965,iron-and-steel
3588372,Iran_Rub al Khali_Conventional shelf,26.628663,52.290485,oil-and-gas-transport
1566507,Guangxi Shenglong Metallurgical Co Ltd,21.6840527936968,108.409613245159,iron-and-steel
8372276,Olenekskiy rayon,68.41258239700011,113.50230572504825,net-forest-land
1566505,Liuzhou Iron & Steel Co Ltd(Liuzhou Base),24.3852527858698,109.382140439608,iron-and-steel
32440882,Hyundai Steel Dangjin steel plant,36.9879100342032,126.707713415392,iron-and-steel
3588772,United Arab Emirates_Rub al Khali_Acid/sour gas,24.37866,53.747802,oil-and-gas-production
25452549,Jiaxing power station,30.628,121.1442,electricity-generation
35032063,Seoul,37.46829804027408,126.93068323645105,residential-onsite-fuel-usage
3588447,Russian Federation_Volga - Urals_Conventional onshore,54.455942,52.364843,oil-and-gas-transport
3588428,Oman_Rub al Khali_Conventional onshore,22.021109,56.294095,oil-and-gas-transport
3588650,India_OtherBasins_OtherResources,20.029347,80.879242,oil-and-gas-production
25451254,Dangjin power station,37.0551,126.5122,electricity-generation
447565,Ganneng Fengcheng power station,28.1944,115.7088,electricity-generation
4865425,Khatangskiy rayon,72.67078000000015,101.21729279702738,net-shrubgrass
25450976,Taishan power station,21.8667,112.9228,electricity-generation
3588377,Iraq_Widyan - North Arabian Gulf_Conventional onshore,30.873037,47.148518,oil-and-gas-transport
25452546,Beilun power station,29.9427,121.8131,electricity-generation
3588443,Russian Federation_Nepa - Botuoba_Conventional onshore,59.477694,108.895999,oil-and-gas-transport
25450764,Belchatow power station,51.2679,19.3265,electricity-generation
4571029,Unincorporated New South Wales,-31.18286299999994,141.878103781508,net-shrubgrass
3588306,Canada_West Canadian - Alberta_Oil sands,56.171622,-111.343719,oil-and-gas-transport
4963597,Pixley ka Seme,-30.210919380999968,23.040088798538207,net-shrubgrass
3588798,United States_East Gulf Coast Tertiary_Deepwater,28.217177,-89.212314,oil-and-gas-production
32440544,Bengang Steel Plates Co Ltd,41.2779214618578,123.720619116493,iron-and-steel
3588690,Mexico_OtherBasins_OtherResources,20.734118,-95.550148,oil-and-gas-production
3588685,Malaysia_OtherBasins_OtherResources,5.623872,109.521228,oil-and-gas-production
3588656,Indonesia_South Sumatra_Conventional onshore,-2.628878,103.824355,oil-and-gas-production
4573747,Laverton,-27.93992042499991,125.44473994147795,net-shrubgrass
25453692,Tata Mundra Ultra Mega Power Project,22.8158,69.5281,electricity-generation
1567021,NLMK Lipetsk steel plant,52.5538212853963,39.6384381449921,iron-and-steel
3588724,Qatar_OtherBasins_OtherResources,26.169062,51.547607,oil-and-gas-production
25454598,Yangxi Zhujiang power station,21.5426,111.6703,electricity-generation
25453691,Sasan Ultra Mega Power Project,23.9775,82.6265,electricity-generation
3588501,United States_ArkLaTex_Shale gas,32.407337,-94.189656,oil-and-gas-transport
37810389,Dallas,32.91404388094789,-96.90018354783449,road-transportation
3588823,Venezuela_OtherBasins_OtherResources,10.137246,-67.616517,oil-and-gas-production
8369160,Bilibinskiy rayon,67.19539635850012,164.38635133221283,net-forest-land
1567260,Inner Mongolia BaoTou Steel Union Co Ltd,40.6402769010211,109.736137302563,iron-and-steel
3588659,Iran_Widyan - North Arabian Gulf_Conventional onshore,31.141119,47.89485,oil-and-gas-production
3588681,Libya_Sirte_Conventional onshore,28.911465,20.152472,oil-and-gas-production
4571115,Bulloo,-27.82611656099993,142.647314526023,net-shrubgrass
449168,Qurayyah ll power plant,25.826,50.1351,electricity-generation
25452419,Anpara power station,24.2031,82.7883,electricity-generation
3588281,Australia_OtherBasins_OtherResources,-23.201402,131.50117,oil-and-gas-transport
35019857,Tehran,35.65773662764559,51.32186581133854,residential-onsite-fuel-usage
25453234,Ninghai power station,29.4818,121.5115,electricity-generation
25450906,Majuba power station,-27.1006,29.771,electricity-generation
1567087,China Steel Corporation Xiaogang plant,22.780714220473,120.357294386258,iron-and-steel
3588654,Indonesia_Kutei_LNG,-0.885542,117.708164,oil-and-gas-production
25450220,Pingwei power station,32.6842,116.9014,electricity-generation
3588318,China_OtherBasins_OtherResources,32.049994,105.87143,oil-and-gas-transport
25450905,Lethabo power station,-26.742,27.9769,electricity-generation
25453872,Medupi power station,-23.705,27.5638,electricity-generation
3143912,RPL (Reliance Petroleum Limited) Jamnagar Refinery,22.335477,69.854513,oil-and-gas-refining
3588796,United States_Denver-Julesburg_Tight oil,40.462747,-104.478798,oil-and-gas-production
3588551,Angola_Lower Congo_Deepwater,-6.948487,11.480068,oil-and-gas-production
8372283,Ust'-Mayskiy rayon,60.762064084500054,135.77092957698724,net-forest-land
25452033,Waigaoqiao power station,31.3536,121.6003,electricity-generation
25453086,Houshi power station,24.3031,118.1259,electricity-generation
32440777,JSW Steel Vijayanagar steel plant,15.1788168621962,76.6598842738898,iron-and-steel
3588521,United States_OtherBasins_OtherResources,38.936733,-106.297681,oil-and-gas-transport
38089178,Ma'anshan Iron & Steel Co Ltd,31.7071127137254,118.472122653775,iron-and-steel
25451260,Yeongheung power station,37.2369,126.4361,electricity-generation
3588567,Australia_OtherBasins_OtherResources,-23.201402,131.50117,oil-and-gas-production
32440950,Magnitogorsk Iron & Steel Works,53.4250534893244,59.0454570406237,iron-and-steel
25454545,Jurong power station,32.1957,119.2497,electricity-generation
3588680,Libya_OtherBasins_OtherResources,30.139617,13.695714,oil-and-gas-production
3645972,Los Angeles,34.253569000000084,-118.14520630888786,road-transportation
3166444,Dubai International Airport,25.2527999878,55.3643989563,international-aviation
25451725,PLN Paiton power station,-7.7147,113.585,electricity-generation
4865312,Diksonskiy rayon,74.37265750000009,93.46019461402335,net-shrubgrass
32440961,Severstal Cherepovets steel plant,59.1433408017365,37.8437928624678,iron-and-steel
25454092,Huadian Laizhou power station,37.4322,120.0181,electricity-generation
1566925,"Nippon Kyushu Works (Oita Area, Oita) steel plant",33.2605699392887,131.646196734395,iron-and-steel
447793,Shidongkou power station,31.4651,121.4048,electricity-generation
3588693,Mexico_Salinas - Sureste_Conventional shelf,18.872287,-93.158777,oil-and-gas-production
8372265,Kobyayskiy rayon,64.89772415200005,128.39411084573453,net-forest-land
448480,Az Zour South CCGT,28.7055,48.3701,electricity-generation
3588573,Azerbaijan_South Caspian_Conventional shelf,40.116676,50.70157,oil-and-gas-production
1566584,Nanjing Iron & Steel Co Ltd,32.1876425264049,118.744814957189,iron-and-steel
8310263,Chengde,41.40086746250016,117.1824850280897,net-forest-land
32440450,Hebei Yanshan Iron and Steel Group Co Ltd,39.9190181700982,118.680142991859,iron-and-steel
25454834,Guazhou Changle power station,40.654,96.5027,electricity-generation
3588705,Nigeria_Niger Delta_Conventional onshore,5.304631,6.438867,oil-and-gas-production
37810360,Houston,29.881677075533467,-95.51090908523534,road-transportation
25457222,Weiqiao Zouping-1 power station,36.9107,117.7854,electricity-generation
1566853,Tata Steel Jamshedpur steel plant,22.7882898648179,86.2001365319857,iron-and-steel
3167702,London Heathrow Airport,51.4706,-0.461941,international-aviation
448927,PLTU Suralaya,-5.8892,106.0336,electricity-generation
1566923,Nippon East Japan Works (Kimitsu) steel plant,35.3582338626058,139.868542482411,iron-and-steel
25453105,Tanjung Jati B power station,-6.4448,110.7435,electricity-generation
25453047,Tamnar power station,22.0987,83.4513,electricity-generation
35031718,Moscow,55.73854666581315,37.55304557839002,residential-onsite-fuel-usage
3588674,Kazakhstan_Precaspian_Conventional onshore,47.494959,53.95819,oil-and-gas-production
25452317,Manjung power station,4.1586,100.6423,electricity-generation
1566485,Chongqing Iron & Steel Co Ltd,29.7871690274536,107.039694884869,iron-and-steel
25452028,Zouxian power station,35.3256,116.9261,electricity-generation
25450908,Matla power station,-26.2813,29.1415,electricity-generation
25453164,Yuhuan power station,28.1152,121.1391,electricity-generation
1566527,Hebei Donghai Special Steel Co Ltd,39.6051179045896,118.470396942639,iron-and-steel
25454003,Duyen Hai Power Generation Complex,9.5835,106.5268,electricity-generation
3588651,Indonesia_Central Sumatra_Conventional onshore,0.638364,101.35261,oil-and-gas-production
3588478,Turkmenistan_Amu-Darya_Acid/sour gas,37.62083,62.529148,oil-and-gas-transport
8398023,Western Downs,-26.806556701499943,150.5590008150625,net-forest-land
25454050,Tiroda Thermal Power Project,21.4125,79.9673,electricity-generation
25451063,Hubei Ezhou power station,30.5518,114.642,electricity-generation
25451015,Qinbei power station,35.1676,112.7165,electricity-generation
25453828,Tianjin Beijiang power station,39.2193,117.9299,electricity-generation
37811221,Atlanta,33.77571324536064,-84.33495607154954,road-transportation
25450166,Suizhong power station,40.0796,120.0096,electricity-generation
448484,Sabiya,29.5642,48.1707,electricity-generation
25453911,Taizhou power station,32.1872,119.9144,electricity-generation
8300015,Muconda,-10.169949531499952,21.471543009809274,net-forest-land
25453850,Vinh Tan power station,11.317,108.808,electricity-generation
25450902,Kendal power station,-26.0903,28.9688,electricity-generation
32440568,Shanxi Taigang Stainless Steel Co Ltd,37.930927747042,112.540146615951,iron-and-steel
25453295,Shangdu power station,42.2237,116.0293,electricity-generation
32440535,Xinyu Iron and Steel Group Co Ltd,27.786261482096,114.913356569255,iron-and-steel
25454807,Wujiaqu power station,44.2689,87.6879,electricity-generation
8398015,South Burnett,-26.400790214499896,151.62235286931,net-forest-land
448447,Boryeong power station,36.4009,126.4908,electricity-generation
25454015,Kusile power station,-25.9201,28.9249,electricity-generation
449190,RABIGH,22.6694,39.0365,electricity-generation
25450907,Matimba power station,-23.6688,27.6108,electricity-generation
4573906,Ngaanyatjarraku,-25.206968306499874,126.83434899621363,net-shrubgrass
3588295,Brazil_Santos_Deepwater,-24.997388,-42.835842,oil-and-gas-transport
37809460,Nagoya,35.07222584812989,136.90531962867692,road-transportation
8372281,Tomponskiy rayon,63.89195633050011,136.52809512822853,net-forest-land
32440428,SGIS Songshan Co Ltd,24.7100570682778,113.641620602938,iron-and-steel
3588527,United States_Williston_Tight oil,47.945689,-103.150797,oil-and-gas-transport
3588374,Iran_Zagros Foldbelt_Conventional onshore,30.987858,49.300001,oil-and-gas-transport
3588673,Kazakhstan_OtherBasins_OtherResources,46.045673,60.294781,oil-and-gas-production
25451979,Ghazlan power plant,26.8541,49.8976,electricity-generation
8310637,Kamina,-8.63520097649996,24.840525777239485,net-forest-land
8398004,North Burnett,-25.244355200499882,151.17307933386155,net-forest-land
8372255,Abyyskiy rayon,68.15612793000008,144.56440944147218,net-forest-land
4624338,Xilin Gol,44.19746398950008,114.8170198962506,net-shrubgrass
448682,RIHAND,24.027,82.7915,electricity-generation
25453799,Talcher Kaniha Super Thermal Power Station,21.0971,85.075,electricity-generation
25454362,Yuanyang Lake power station,38.0575,106.6914,electricity-generation
37808912,Osaka [Kyoto],34.714708709290925,135.45265511751924,road-transportation
25452937,Sipat power station,22.1317,82.2904,electricity-generation
35036784,Los Angeles,33.888532650942814,-117.78192346222228,residential-onsite-fuel-usage
8397985,Gympie,-26.177366173999957,152.47892085386837,net-forest-land
25451349,Mailiao power station,23.8034,120.189,electricity-generation
449439,Hsinta (gas),22.8558,120.1972,electricity-generation
37811405,Chicago,41.77211565388224,-87.97776911969052,road-transportation
25455866,Guoneng Shanghaimiao power station,38.3238,106.7213,electricity-generation
3588485,United Arab Emirates_OtherBasins_OtherResources,24.317356,54.996304,oil-and-gas-transport
25451058,Yimin power station,48.5497,119.7739,electricity-generation
25453969,ZETES power stations,41.5075,31.8949,electricity-generation
25451342,Chandrapur Thermal Power Station,20.0063,79.29,electricity-generation
4621703,Keewatin,63.49974050000009,-96.68815049999988,net-shrubgrass
25452661,Berezovskaya power station,55.5795,89.0713,electricity-generation
25451242,Hadong power station,34.9524,127.8199,electricity-generation
449864,SHAIBA (SEC),20.6275,39.5559,electricity-generation
1566528,Jingye Iron and Steel Co Ltd,38.3923873868991,114.143051203281,iron-and-steel
8372287,Verkhoyanskiy rayon,67.2338142400001,136.09011901276088,net-forest-land
25454094,Jiangsu Sheyanggang power station,33.8185,120.4633,electricity-generation
25453196,Ningxia Lingwu power station,38.1483,106.3458,electricity-generation
25450762,Nikola Tesla power station,44.6713,20.1584,electricity-generation
25450361,Hanchuan power station,30.6566,113.9173,electricity-generation
4571075,Central Desert,-21.047717093999978,130.8783808505808,net-shrubgrass
25450513,Petacalco power station,17.9837,-102.1154,electricity-generation
3588453,Saudi Arabia_Widyan - North Arabian Gulf_Conventional shelf,27.751243,49.485784,oil-and-gas-transport
1566891,Acciaierie d'Italia Taranto steel plant,40.5074532837775,17.2095911039166,iron-and-steel
25453720,Jinjie power station,38.7369,110.1661,electricity-generation
25454155,Zhangjiagang Shazhou power station,31.9897,120.6879,electricity-generation
8310737,Dilolo,-10.540426611999946,23.309473743282737,net-forest-land
447843,Eraring,-33.0622,151.5214,electricity-generation
3588440,Qatar_Rub al Khali_LNG,26.285452,52.00221,oil-and-gas-transport
25453816,Haimen power station,23.1899,116.6548,electricity-generation
37811893,Philadelphia,39.822059128392226,-75.31817142938532,road-transportation
1566683,Hebei Zongheng Group Fengnan Iron & Steel Co Ltd,39.2246442934324,118.09302346596,iron-and-steel
449138,Ryazanskaya GRES power station,54.0346,39.7799,electricity-generation
25453372,Chaozhou Sanbaimen power station,23.5664,117.0972,electricity-generation
25450446,Hekinan power station,34.8346,136.9593,electricity-generation
25455924,Shandong Xinfa Xinyuan power station,36.6155,116.2191,electricity-generation
3588688,Malaysia_Sarawak - Luconia-East Natuna_LNG,4.705347,112.515703,oil-and-gas-production
25451483,Ramagundam power station,18.7565,79.4601,electricity-generation
4760044,Mariental Rural,-24.572723388999883,18.989772807017953,net-shrubgrass
25450899,Duvha power station,-25.9613,29.3397,electricity-generation
33998977,CHN-Xilin Gol_methanol,44.2007796772242,115.476948055145,chemicals
25453439,Heyuan power station,23.5672,114.6403,electricity-generation
25454308,Zheneng Yueqing power station,28.1704,121.0889,electricity-generation
25452872,Kostromskaya GRES power station,57.4595,41.1747,electricity-generation
25453132,Kobe power station,34.7032,135.2394,electricity-generation
25454218,Xuzhou Pengcheng power station,34.3779,117.1759,electricity-generation
25451402,Dalate power station,40.367,109.996,electricity-generation
25451931,Novocherkasskaya GRES power station,47.401,40.232,electricity-generation
25451764,Suratgarh Super Thermal Power Station,29.1754,74.0199,electricity-generation
25452688,Xishan Gujiao power station,37.8937,112.0907,electricity-generation
3588364,India_OtherBasins_OtherResources,20.029347,80.879242,oil-and-gas-transport
25452505,Ligang power station,31.939,120.0806,electricity-generation
3588419,Nigeria_Niger Delta_Conventional onshore,5.304631,6.438867,oil-and-gas-transport
25450910,Tutuka power station,-26.7772,29.3524,electricity-generation
3588287,Azerbaijan_South Caspian_Conventional shelf,40.116676,50.70157,oil-and-gas-transport
33998925,CHN-Ordos_methanol,39.4089113608289,108.618039637608,chemicals
1566684,Shandong IRON&STEEL Group Rizhao Co Ltd,35.1963495675448,119.382214605277,iron-and-steel
1567144,U.S. Steel Gary Works,41.6185485423348,-87.3382842047471,iron-and-steel
8385117,Liwale,-9.188596247999897,37.91382711450916,net-forest-land
3672990,"Zouping, Shandong aluminium plant",37.018969,117.49298,aluminum
4621469,Ghanzi,-22.156114577499892,22.400001288864388,net-shrubgrass
3588308,Canada_West Canadian - Alberta_Tight gas,54.778371,-118.281783,oil-and-gas-transport
25450904,Kriel power station,-26.2539,29.1785,electricity-generation
3588591,Canada_West Canadian - Alberta_LNG,57.391229,-121.801614,oil-and-gas-production
25452938,Barh I power station,25.4865,85.7452,electricity-generation
8397997,Maranoa,-26.3918991084999,148.5389574636276,net-forest-land
3588439,Qatar_Rub al Khali_Conventional shelf,26.019102,52.277641,oil-and-gas-transport
25452336,Hitachinaka power station,36.4368,140.6138,electricity-generation
8398336,Wyndham-East Kimberley,-15.538554499999863,127.10177071019228,net-forest-land
25451041,Qinzhou power station,21.7005,108.6243,electricity-generation
25454596,Fujian Hongshan power station,24.7273,118.7497,electricity-generation
25451481,Korba Super Thermal Power Station (NTPC),22.3881,82.6858,electricity-generation
35036751,London,51.46002623586453,-0.12737855409314816,residential-onsite-fuel-usage
1566447,ArcelorMittal Tubarão steel plant,-20.249358137439,-40.2359822054274,iron-and-steel
3588751,Thailand_OtherBasins_OtherResources,13.770843,101.143795,oil-and-gas-production
1566573,Hunan Valin Lianyuan Iron and Steel Co Ltd,27.7484114944578,111.964254249159,iron-and-steel
1566601,Shanghai Meishan Iron and Steel Co Ltd,31.9039009292538,118.608454622383,iron-and-steel
33998958,CHN-Fuyang_ammonia,32.9160539178019,115.701331527837,chemicals
8310743,Sandoa,-9.38192510549996,22.97498115457688,net-forest-land
25451574,Daba power station,37.9855,105.9283,electricity-generation
25452514,Yangcheng power station,35.4661,112.5742,electricity-generation
1566916,JFE West Japan Works (Kurashiki) steel plant,34.4887946018503,133.723021860715,iron-and-steel
449444,Talin,22.537,120.335,electricity-generation
1566514,Chengde Iron and Steel Group Co Ltd,40.946607002627,117.719699353804,iron-and-steel
3588609,Colombia_Llanos_Heavy oil,4.005658,-72.513382,oil-and-gas-production
25450684,Matsuura Kyushu power station,33.3534,129.6876,electricity-generation
25450770,Opole power station,50.7514,17.8845,electricity-generation
1281165,Chongqing,30.18792343150014,107.86975436631752,residential-onsite-fuel-usage
35020156,Osaka [Kyoto],34.714708709290925,135.45265511751924,residential-onsite-fuel-usage
4963595,Namakwa,-30.488750457499922,19.942130955504886,net-shrubgrass
4624715,Nagchu,33.21288490400008,88.30538751683753,net-shrubgrass
25450642,Bayswater power station,-32.394,150.9501,electricity-generation
25451939,Neurath power station,51.0358,6.633,electricity-generation
451113,Linkou,25.1209,121.298,electricity-generation
1566516,Shougang Qian'an Iron and Steel Co Ltd,39.9772378773843,118.562203750364,iron-and-steel
3588577,Brazil_Campos_Deepwater,-22.409513,-40.191475,oil-and-gas-production
4571184,Quilpie,-26.138063429999903,143.75510653127884,net-shrubgrass
25452445,Janschwalde power station,51.8357,14.4578,electricity-generation
1567170,Formosa Ha Tinh Steel plant,18.0363252887948,106.432410893311,iron-and-steel
25452980,Tanjung Bin power station,1.334,103.5422,electricity-generation
32440965,Evraz ZSMK steel plant,53.8838469332353,87.261338607241,iron-and-steel
1566756,Hebei Anfeng Iron & Steel Co Ltd,39.6590675123332,118.895271754356,iron-and-steel
3588392,Kuwait_Widyan - North Arabian Gulf_Conventional onshore,29.248825,47.708025,oil-and-gas-transport
1566572,Hunan Valin Xiangtan Iron and Steel Co Ltd,27.8184553227868,112.896396467956,iron-and-steel
25452916,Anqing power station,30.541,117.1717,electricity-generation
1566991,Tata Steel IJmuiden steel plant,52.4828927959073,4.60665426159174,iron-and-steel
32440516,Lianfeng Steel (Zhangjiagang) Co Ltd,31.8519281772557,120.729759223269,iron-and-steel
1566687,Hbis Laoting Steel Co Ltd,39.2733873647166,119.05612786932,iron-and-steel
1566518,Tangshan Ruifeng Iron and Steel (Group) Co Ltd,39.4973567641141,118.274239607097,iron-and-steel
25451326,Meizhou Wan power station,25.1608,119.0333,electricity-generation
1566816,ArcelorMittal Dunkerque steel plant,51.037915340463,2.2961286240222,iron-and-steel
4406800,<unknown plant name>,17.3389,42.3869,electricity-generation
451683,Kudgi Super Thermal Power Project,16.4995,75.8346,electricity-generation
25450475,Jorf Lasfar power station,33.1047,-8.6376,electricity-generation
33999052,CHN-Yinchuan_methanol,38.219198547189,106.34127437586,chemicals
3621257,Chongqing,30.18792343150014,107.86975436631752,road-transportation
8310361,Jilin,43.60329055850004,126.86178042237948,net-forest-land
8372270,Momskiy rayon,65.86739349400011,143.85893240929732,net-forest-land
25455250,Huaibei Pingshan power station,33.8339,116.8311,electricity-generation
3588369,Indonesia_OtherBasins_OtherResources,-1.166016,115.103625,oil-and-gas-transport
25448961,Monroe (MI),41.8906,-83.3464,electricity-generation
3167058,Incheon International Airport,37.46910095214844,126.45099639892578,international-aviation
1566927,Nippon East Japan Works (Kashima) steel plant,35.9349894229244,140.677810631168,iron-and-steel
4624385,Gyêgu Tibetan,33.910614014000174,93.62742454604651,net-shrubgrass
